"","DraftIndex","Pk","Tm","Player","College","Yrs","G","MP...8","PTS...9","TRB...10","AST...11","FG%","3P%","FT%","MP...15","PTS...16","TRB...17","AST...18","WS","WS/48","BPM","VORP","LBPY","PickLBPY","YearLBPY","DraftLBPY"
"450",8,30,"CHI","Jimmy Butler","Marquette","13",814,27044,14934,4351,3474,0.47,0.329,0.844,33.2,18.3,5.3,4.3,115,0.204,5,47.5,3.14615384615385,2.69182042035773,2.71026424169339,5.40208466205112
"451",8,31,"MIA","Bojan Bogdanovic",NA,"10",719,20890,11184,2559,1194,0.46,0.394,0.859,29.1,15.6,3.6,1.7,37.6,0.086,-0.9,5.8,-1.073,0.257562858115266,-0.232470502078992,0.0250923560362741
"452",8,32,"CLE","Justin Harper","Richmond","3",22,150,45,18,4,0.34,0.276,0.333,6.8,2,0.8,0.2,-0.3,-0.093,-8.7,-0.2,-1.15,0.179121734664162,-0.286175719649343,-0.10705398498518
"453",8,33,"DET","Kyle Singler","Duke","6",356,7794,2326,1026,272,0.418,0.362,0.786,21.9,6.5,2.9,0.8,10,0.062,-2.5,-0.9,-2.09666666666667,-1.08897740830888,-0.946447658609496,-2.03542506691838
"454",8,34,"WAS","Shelvin Mack","Butler","8",456,8392,2997,894,1421,0.423,0.33,0.731,18.4,6.6,2,3.1,10.3,0.059,-1.9,0.1,-1.36142857142857,-0.430047103180796,-0.433640881067002,-0.863687984247798
"455",8,35,"SAC","Tyler Honeycutt","UCLA","2",24,120,28,24,9,0.314,0.2,0.714,5,1.2,1,0.4,-0.1,-0.049,-5.1,-0.1,-0.47,0.136462429939256,0.188104123829077,0.324566553768333
"456",8,36,"BRK","Jordan Williams","Maryland","1",43,635,197,156,11,0.507,NA,0.652,14.8,4.6,3.6,0.3,1.3,0.101,-2.1,0,-0.25,0.620640385765968,0.341547602601507,0.962187988367475
"457",8,37,"LAC","Trey Thompkins","Georgia","1",24,119,57,24,3,0.393,0.308,0.714,5,2.4,1,0.1,0,0.004,-5.7,-0.1,-2.23,-0.900216424546648,-1.03944370635036,-1.93966013089701
"458",8,38,"HOU","Chandler Parsons","Florida","9",440,13246,5571,1972,1201,0.462,0.373,0.713,30.1,12.7,4.5,2.7,28.9,0.105,1.1,10.2,-0.281111111111111,1.04389686867454,0.319848524795305,1.36374539346984
"459",8,39,"CHA","Jeremy Tyler",NA,"3",104,1034,373,269,25,0.45,0,0.557,9.9,3.6,2.6,0.2,0.3,0.014,-7,-1.3,-1.68666666666667,-0.468352470435242,-0.660484811806331,-1.12883728224157
"460",8,40,"MIL","Jon Leuer","Wisconsin","8",377,5945,2395,1426,301,0.484,0.328,0.767,15.8,6.4,3.8,0.8,13.2,0.107,-0.7,2,-0.794285714285714,0.888526052209759,-0.0380755494263877,0.850450502783372
"461",8,41,"LAL","Darius Morris","Michigan","4",132,1464,430,126,189,0.384,0.322,0.63,11.1,3.3,1,1.4,-0.3,-0.01,-5.1,-1.2,-2.5125,-0.855934927682411,-1.23647908250132,-2.09241401018373
"462",8,42,"IND","Dāvis Bertāns",NA,"8",475,8545,3661,1159,448,0.422,0.396,0.863,18,7.7,2.4,0.9,18.6,0.105,0.2,4.7,NA,NA,NA,NA
"463",8,43,"CHI","Malcolm Lee","UCLA","3",36,534,140,65,51,0.382,0.294,0.703,14.8,3.9,1.8,1.4,0.4,0.04,-2.5,-0.1,-0.883333333333333,0.472122140774091,-0.100183624167609,0.371938516606482
"464",8,44,"GSW","Charles Jenkins","Hofstra","2",110,1334,408,100,214,0.434,0.182,0.754,12.1,3.7,0.9,1.9,0.5,0.017,-4.5,-0.8,-1.98,-1.62918384862992,-0.865076116836237,-2.49425996546616
"465",8,45,"NOP","Josh Harrellson","Kentucky","3",75,888,265,227,26,0.438,0.347,0.629,11.8,3.5,3,0.3,2.1,0.116,-0.4,0.4,-0.42,0.5275395984335,0.222977641731902,0.750517240165402
"466",8,46,"LAL","Andrew Goudelock","College of Charleston","3",49,475,197,34,24,0.393,0.345,0.875,9.7,4,0.7,0.5,0,0.003,-5,-0.3,-2.00333333333333,-1.03696307201711,-0.881350425190889,-1.918313497208
"467",8,47,"LAC","Travis Leslie","Georgia","1",10,45,14,9,5,0.357,NA,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.3,0,-1.33,-0.266385208822041,-0.411720384099513,-0.678105592921554
"468",8,48,"ATL","Keith Benson","Oakland","1",3,9,0,3,0,0,NA,NA,3,0,1,0,0,-0.005,-7.7,0,-0.57,0.628338972977094,0.118357088023427,0.746696061000521
"469",8,49,"MEM","Josh Selby","Kansas","2",38,296,83,20,34,0.33,0.143,0.72,7.8,2.2,0.5,0.9,-0.7,-0.113,-9.5,-0.6,-2.26,-1.56444332485054,-1.06036781709206,-2.6248111419426
"470",8,50,"PHI","Lavoy Allen","Temple","6",388,6905,1847,1843,384,0.471,0.133,0.682,17.8,4.8,4.8,1,13.8,0.096,-2.1,-0.1,-1.09,0.238336294564072,-0.244327498165953,-0.00599120360188077
"471",8,51,"POR","Jon Diebler","Ohio State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",8,52,"DET","Vernon Macklin","Florida","1",23,135,46,34,5,0.543,NA,0.571,5.9,2,1.5,0.2,0.5,0.161,1.2,0.1,-0.22,1.95049172119666,0.362471713343202,2.31296343453986
"473",8,53,"ORL","DeAndre Liggins","Kentucky","5",177,1907,346,252,122,0.402,0.352,0.549,10.8,2,1.4,0.7,1.6,0.04,-2.2,-0.1,-2.088,-1.27006198869597,-0.940402915506339,-2.21046490420231
"474",8,54,"CLE","Milan Macvan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",8,55,"BOS","E'Twaun Moore","Purdue","10",598,12564,4743,1208,1055,0.455,0.388,0.742,21,7.9,2,1.8,14.8,0.057,-1.9,0.2,-1.725,-0.527496084184771,-0.68722117553183,-1.2147172597166
"476",8,56,"LAL","Chukwudiebere Maduabum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",8,57,"DAL","Tanguy Ngombo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",8,58,"LAL","Ater Majok",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",8,59,"SAS","Adam Hanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",8,60,"SAC","Isaiah Thomas","Washington","12",556,15582,9723,1321,2641,0.434,0.363,0.872,28,17.5,2.4,4.8,45.3,0.14,2.1,16.1,0.020909090909091,1.51334924895137,0.530498663238631,2.04384791219001
"481",9,1,"NOP","Anthony Davis","Kentucky","12",736,25409,17717,7826,1828,0.523,0.297,0.795,34.5,24.1,10.6,2.5,112.1,0.212,6,50.9,4.07833333333333,1.94912715185728,3.58499033772776,5.53411748958504
"482",9,2,"CHA","Michael Kidd-Gilchrist","Kentucky","8",446,10978,3750,2420,515,0.474,0.272,0.715,24.6,8.4,5.4,1.2,21,0.092,-1.8,0.6,0.295,0.25998572648219,0.836349573637974,1.09633530012016
"483",9,3,"WAS","Bradley Beal","Florida","12",748,25858,16355,3069,3237,0.463,0.375,0.822,34.6,21.9,4.1,4.3,56.1,0.104,1.6,23.6,0.871666666666666,0.0684763661989837,1.25530539054329,1.32378175674227
"484",9,4,"CLE","Dion Waiters","Syracuse","8",419,11835,5505,1108,1163,0.412,0.346,0.694,28.2,13.1,2.6,2.8,8.8,0.036,-2.1,-0.4,-1.1525,-0.629445511939525,-0.215277960992855,-0.84472347293238
"485",9,5,"SAC","Thomas Robinson","Kansas","5",313,4204,1528,1507,190,0.47,0,0.505,13.4,4.9,4.8,0.6,4.6,0.053,-3.5,-1.6,-1.126,-0.542089730551025,-0.196025367094605,-0.73811509764563
"486",9,6,"POR","Damian Lillard","Weber State","12",842,30521,21151,3573,5659,0.438,0.371,0.897,36.2,25.1,4.2,6.7,110.8,0.174,4.7,51.3,3.14583333333333,2.54986786481776,2.90751698640255,5.45738485122031
"487",9,7,"GSW","Harrison Barnes","UNC","12",911,28799,12796,4432,1603,0.457,0.379,0.81,31.6,14,4.9,1.8,56,0.093,-0.9,7.9,-0.520833333333333,0.0995269385242116,0.243636069663546,0.343163008187758
"488",9,8,"TOR","Terrence Ross","Washington","11",733,17956,8047,2061,936,0.418,0.362,0.837,24.5,11,2.8,1.3,25,0.067,-1,4.5,-1.34272727272727,-0.729287556670002,-0.35348054326417,-1.08276809993417
"489",9,9,"DET","Andre Drummond","UConn","12",864,23469,11000,10671,1073,0.543,0.125,0.482,27.2,12.7,12.4,1.2,75.4,0.154,1.2,18.7,1.82416666666667,1.7117989635681,1.94730900141435,3.65910796498246
"490",9,10,"NOP","Austin Rivers","Duke","11",707,16858,5996,1442,1513,0.419,0.349,0.653,23.8,8.5,2,2.1,15.2,0.043,-3.1,-4.5,-2.05272727272727,-0.961539604692543,-0.869304757141813,-1.83084436183436
"491",9,11,"POR","Meyers Leonard","Illinois","10",456,7272,2545,1771,396,0.482,0.39,0.812,15.9,5.6,3.9,0.9,15.8,0.104,-1.5,1,-1.5,-0.743847986812811,-0.467741220601983,-1.21158920741479
"492",9,12,"HOU","Jeremy Lamb","UConn","10",573,11896,5805,2073,904,0.439,0.342,0.857,20.8,10.1,3.6,1.6,26.8,0.108,0.6,7.9,-0.349,0.216107261466882,0.368475216261633,0.584582477728515
"493",9,13,"PHO","Kendall Marshall","UNC","4",160,3083,802,253,779,0.399,0.37,0.611,19.3,5,1.6,4.9,1,0.015,-3.5,-1.1,-1.7,-0.669491859312212,-0.613043816060474,-1.28253567537269
"494",9,14,"MIL","John Henson","UNC","8",445,8752,3383,2368,496,0.54,0.25,0.568,19.7,7.6,5.3,1.1,20.7,0.113,-0.5,3.4,-0.3125,0.799599021150403,0.394992939932807,1.19459196108321
"495",9,15,"PHI","Maurice Harkless","St. John's","10",621,14019,4259,2198,572,0.474,0.32,0.624,22.6,6.9,3.5,0.9,23,0.079,-0.8,4.1,-1.057,-0.322110431276511,-0.145895971661426,-0.468006402937936
"496",9,16,"HOU","Royce White","Iowa State","1",3,9,0,0,0,0,NA,NA,3,0,0,0,0,-0.121,-16.9,0,-0.28,0.596454322680305,0.418604611694812,1.01505893437512
"497",9,17,"DAL","Tyler Zeller","UNC","8",414,7254,2873,1820,367,0.508,0.286,0.764,17.5,6.9,4.4,0.9,17.1,0.113,-2,0,-1.32,-0.550582561288166,-0.336968884689341,-0.887551445977507
"498",9,18,"HOU","Terrence Jones","Kentucky","6",234,5562,2431,1334,238,0.501,0.297,0.621,23.8,10.4,5.7,1,14.7,0.127,0.5,3.6,-0.768333333333333,0.139252238044546,0.0638241077836632,0.203076345828209
"499",9,19,"ORL","Andrew Nicholson","St. Bonaventure","5",285,4080,1700,857,126,0.467,0.321,0.773,14.3,6,3,0.4,3.8,0.045,-3.6,-1.6,-1.86,-1.00326484236221,-0.729285892427267,-1.73255073478948
"500",9,20,"DEN","Evan Fournier",NA,"12",704,19514,9607,1878,1759,0.441,0.374,0.799,27.7,13.6,2.7,2.5,30.5,0.075,-1.1,4.3,-1.02083333333333,-0.000382843740845954,-0.119620418982682,-0.120003262723528
"501",9,21,"BOS","Jared Sullinger","Ohio State","5",269,6532,2893,2006,477,0.436,0.272,0.723,24.3,10.8,7.5,1.8,15.3,0.113,-0.4,2.7,0.06,0.961601703715809,0.665619023974247,1.62722072769006
"502",9,22,"BOS","Fab Melo","Syracuse","1",6,36,7,3,0,0.5,NA,0.25,6,1.2,0.5,0,0,0.021,-7.6,-0.1,-0.97,-0.224655682355438,-0.0826893426369818,-0.307345024992419
"503",9,23,"ATL","John Jenkins","Vanderbilt","6",171,2183,855,250,138,0.441,0.367,0.847,12.8,5,1.5,0.8,3,0.065,-1.9,0.1,-1.64166666666667,-0.749698477231926,-0.570663892385081,-1.32036236961701
"504",9,24,"CLE","Jared Cunningham","Oregon State","4",84,605,197,56,39,0.347,0.306,0.674,7.2,2.3,0.7,0.5,0.2,0.017,-5.7,-0.6,-1.535,-0.412107808228626,-0.493169174807219,-0.905276983035845
"505",9,25,"MEM","Tony Wroten","Washington","4",145,3076,1604,363,437,0.413,0.231,0.647,21.2,11.1,2.5,3,-1.3,-0.021,-3.4,-1.1,-2.235,-0.910932338062739,-1.00172825891194,-1.91266059697468
"506",9,26,"IND","Miles Plumlee","Duke","7",346,5658,1697,1562,178,0.542,NA,0.543,16.4,4.9,4.5,0.5,10.6,0.09,-1.9,0.2,-1.34,-0.279881310336143,-0.35149914423519,-0.631380454571334
"507",9,27,"MIA","Arnett Moultrie","Mississippi State","2",59,729,210,180,12,0.547,NA,0.667,12.4,3.6,3.1,0.2,1.7,0.113,-2.8,-0.1,-1.26,-0.344134203219034,-0.293378106051794,-0.637512309270827
"508",9,28,"OKC","Perry Jones","Baylor","3",143,1675,488,252,54,0.42,0.293,0.66,11.7,3.4,1.8,0.4,1.7,0.048,-3.5,-0.6,NA,NA,NA,NA
"509",9,29,"CHI","Marquis Teague","Kentucky","3",91,909,217,90,134,0.343,0.222,0.661,10,2.4,1,1.5,-0.9,-0.045,-6.5,-1,-2.09333333333333,-0.899748737712299,-0.89880558712884,-1.79855432484114
"510",9,30,"GSW","Festus Ezeli","Vanderbilt","3",170,2394,712,725,63,0.513,NA,0.557,14.1,4.2,4.3,0.4,5.9,0.119,-2,0,-1.05333333333333,-0.136906409980705,-0.143232090744686,-0.280138500725392
"511",9,31,"CHA","Jeff Taylor","Vanderbilt","3",132,2566,807,263,107,0.409,0.319,0.665,19.4,6.1,2,0.8,1.3,0.024,-4.2,-1.5,NA,NA,NA,NA
"512",9,32,"WAS","Tomas Satoransky",NA,"6",388,8617,2676,1117,1586,0.468,0.354,0.82,22.2,6.9,2.9,4.1,17.9,0.1,-0.9,2.4,-0.781666666666667,0.568719377582207,0.0541372680864306,0.622856645668638
"513",9,33,"CLE","Bernard James","Florida State","3",92,761,203,212,13,0.497,0,0.68,8.3,2.2,2.3,0.1,1.9,0.117,-1.8,0,-1.12666666666667,-0.235724744544069,-0.196509709079466,-0.432234453623535
"514",9,34,"CLE","Jae Crowder","Marquette","12",803,20058,7492,3371,1275,0.419,0.348,0.777,25,9.3,4.2,1.6,42.9,0.103,0.2,11,0.4375,1.60753335649209,0.939877672902149,2.54741102939424
"515",9,35,"GSW","Draymond Green","Michigan State","12",813,23299,7052,5674,4565,0.452,0.319,0.713,28.7,8.7,7,5.6,61,0.126,2.5,26.4,2.435,2.18949015052101,2.39108734504383,4.58057749556483
"516",9,36,"SAC","Orlando Johnson","UC Santa Barbara","3",103,1112,329,180,69,0.358,0.311,0.727,10.8,3.2,1.7,0.7,1.4,0.059,-2.4,-0.1,-1.55666666666667,-0.561819061234078,-0.508910289315222,-1.0707293505493
"517",9,37,"TOR","Quincy Acy","Baylor","7",337,5392,1642,1179,217,0.444,0.35,0.759,16,4.9,3.5,0.6,8.7,0.078,-2,-0.1,-0.871428571428571,0.555585486139981,-0.0110759205895827,0.544509565550399
"518",9,38,"DEN","Quincy Miller","Baylor","3",69,934,295,169,37,0.35,0.292,0.706,13.5,4.3,2.4,0.5,-0.1,-0.003,-3.9,-0.5,-1.31,-0.207082864899902,-0.329703754916417,-0.536786619816319
"519",9,39,"DET","Khris Middleton","Texas A&M","12",739,22980,12461,3563,2916,0.46,0.388,0.879,31.1,16.9,4.8,3.9,55.9,0.117,0.8,16,1.37333333333333,2.11238366500579,1.61977273415167,3.73215639915746
"520",9,40,"POR","Will Barton","Memphis","11",679,17116,7625,2792,1817,0.43,0.355,0.787,25.2,11.2,4.1,2.7,26.5,0.074,-0.4,6.9,-1.10181818181818,0.507821266775605,-0.178456962370987,0.329364304404618
"521",9,41,"POR","Tyshawn Taylor","Kansas","2",61,491,174,33,57,0.354,0.36,0.684,8,2.9,0.5,0.9,-0.9,-0.088,-8.1,-0.8,-3.21,-1.23379384016632,-1.71007841177208,-2.9438722519384
"522",9,42,"MIL","Doron Lamb","Kentucky","2",100,1272,345,95,75,0.381,0.394,0.7,12.7,3.5,1,0.8,0.1,0.005,-5.8,-1.2,-2.295,-0.901642906931497,-1.04531903754948,-1.94696194448098
"523",9,43,"ATL","Mike Scott","Virginia","9",555,9182,3736,1727,499,0.453,0.362,0.757,16.5,6.7,3.1,0.9,16.8,0.088,-1.7,0.6,-1.72111111111111,-0.521962294735836,-0.628381312247759,-1.1503436069836
"524",9,44,"DET","Kim English","Missouri","1",41,407,119,37,26,0.375,0.28,0.724,9.9,2.9,0.9,0.6,0.2,0.021,-4.2,-0.2,-1.29,-0.476270616655218,-0.315173495370567,-0.791444112025786
"525",9,45,"PHI","Justin Hamilton","LSU","3",113,1961,687,403,91,0.464,0.309,0.798,17.4,6.1,3.6,0.8,3.7,0.091,-0.9,0.5,-1.31666666666667,-0.587664759559521,-0.334547174765033,-0.922211934324554
"526",9,46,"NOP","Darius Miller","Kentucky","6",271,5358,1597,447,367,0.419,0.383,0.84,19.8,5.9,1.6,1.4,6.5,0.059,-2.3,-0.4,-1.32166666666667,-0.301125521558233,-0.338179739651495,-0.639305261209728
"527",9,47,"UTA","Kevin Murphy","Tennessee Technological University","1",17,52,15,4,2,0.25,0.2,NA,3.1,0.9,0.2,0.1,-0.3,-0.272,-16.8,-0.2,-1.35,-0.285382098791275,-0.358764274008115,-0.644146372799389
"528",9,48,"NYK","Kostas Papanikolaou",NA,"2",69,1089,249,158,101,0.354,0.297,0.688,15.8,3.6,2.3,1.5,0.3,0.015,-2.7,-0.2,-2.165,-0.763947637489025,-0.950872350501466,-1.71481998799049
"529",9,49,"ORL","Kyle O'Quinn","Norfolk State","8",472,6714,2568,2166,643,0.517,0.218,0.74,14.2,5.4,4.6,1.4,17.8,0.128,0.9,5,0.38625,2.306972228223,0.902643882815911,3.20961611103891
"530",9,50,"DEN","İzzet Turkyılmaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",9,51,"BOS","Kris Joseph","Syracuse","1",10,54,9,7,1,0.143,0,0.625,5.4,0.9,0.7,0.1,-0.1,-0.127,-9.9,-0.1,-0.98,0.296829071605533,-0.0899544724099064,0.206874599195626
"532",9,52,"GSW","Ognjen Kuzmic",NA,"2",37,164,35,38,8,0.52,NA,0.6,4.4,0.9,1,0.2,0.2,0.061,-5.6,-0.2,-2.435,-1.11313290761845,-1.14703085437043,-2.26016376198888
"533",9,53,"LAC","Furkan Aldemir",NA,"1",41,540,93,176,28,0.513,0,0.481,13.2,2.3,4.3,0.7,1.4,0.122,-3.6,-0.2,-2.06,-1.23492386264323,-0.874588487885758,-2.10951235052899
"534",9,54,"PHI","Tornike Shengelia",NA,"2",45,247,59,39,17,0.451,0.125,0.5,5.5,1.3,0.9,0.4,-0.2,-0.032,-7,-0.3,-1.735,-0.750748746162483,-0.63847177026571,-1.38922051642819
"535",9,55,"DAL","Darius Johnson-Odom","Marquette","2",7,21,0,6,2,0,0,0,3,0,0.9,0.3,-0.3,-0.597,-25.5,-0.1,-0.48,0.844376778179867,0.273302016236321,1.11767879441619
"536",9,56,"TOR","Tomislav Zubcic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",9,57,"BRK","İlkan Karaman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",9,58,"MIN","Robbie Hummel","Purdue","2",98,1397,379,266,50,0.418,0.343,0.867,14.3,3.9,2.7,0.5,1.9,0.066,-3.1,-0.4,-1.48,0.0640869799272606,-0.453210961056134,-0.389123981128873
"539",9,59,"SAS","Marcus Denmon","Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",9,60,"LAL","Robert Sacre","Gonzaga","4",189,2745,787,593,126,0.436,0,0.671,14.5,4.2,3.1,0.7,2.4,0.042,-4,-1.4,-2.0625,-0.814492947828957,-0.876404770328989,-1.69089771815795
"541",10,1,"CLE","Anthony Bennett","UNLV","4",151,1905,658,472,77,0.392,0.261,0.67,12.6,4.4,3.1,0.5,0.5,0.013,-4.8,-1.3,-2.1325,-1.82306100421113,-0.914992833569201,-2.73805383778033
"542",10,2,"ORL","Victor Oladipo","Indiana","10",504,16247,8503,2245,1970,0.436,0.347,0.788,32.2,16.9,4.5,3.9,25.6,0.076,0.7,11,0.588,0.415639778716338,0.975580460113636,1.39122023882997
"543",10,3,"WAS","Otto Porter Jr.","Georgetown","11",527,13400,5419,2599,783,0.477,0.397,0.797,25.4,10.3,4.9,1.5,36.7,0.132,1.7,12.5,NA,NA,NA,NA
"544",10,4,"CHA","Cody Zeller","Indiana","11",552,11510,4376,3125,740,0.52,0.22,0.727,20.9,7.9,5.7,1.3,33.5,0.14,-0.7,3.9,0.0309090909090909,0.00459739624439102,0.588437951427451,0.593035347671842
"545",10,5,"PHO","Alex Len","Maryland","11",644,11374,4534,3529,551,0.51,0.324,0.681,17.7,7,5.5,0.9,23.2,0.098,-1.9,0.4,-0.709090909090909,-0.255442071932839,0.0741853370825516,-0.181256734850287
"546",10,6,"NOP","Nerlens Noel","Kentucky","9",467,10281,3338,2835,501,0.546,0.2,0.655,22,7.1,6.1,1.1,28.3,0.132,0.9,7.4,-0.12,0.315474398731075,0.483565796659327,0.799040195390401
"547",10,7,"SAC","Ben McLemore","Kansas","9",556,12534,5015,1269,563,0.414,0.363,0.78,22.5,9,2.3,1,9,0.035,-3.1,-3.4,-1.88888888888889,-0.77912852500978,-0.745698710903857,-1.52482723591364
"548",10,8,"DET","Kentavious Caldwell-Pope","Georgia","11",835,24757,9499,2539,1516,0.427,0.369,0.819,29.6,11.4,3,1.8,43.9,0.085,-0.9,7,-0.209090909090909,0.44785174147897,0.421653319748024,0.869505061226995
"549",10,9,"MIN","Trey Burke","Michigan","9",498,10401,4792,878,1522,0.41,0.345,0.81,20.9,9.6,1.8,3.1,12.9,0.06,-1.3,1.7,-1.34666666666667,-0.752806137388382,-0.368888987479966,-1.12169512486835
"550",10,10,"POR","CJ McCollum","Lehigh","11",731,23432,14231,2655,2778,0.454,0.399,0.806,32.1,19.5,3.6,3.8,50.5,0.103,1.4,20.3,0.636363636363636,0.839765674117623,1.00919009043691,1.84895576455454
"551",10,11,"PHI","Michael Carter-Williams","Syracuse","9",395,9942,4040,1718,1708,0.402,0.256,0.705,25.2,10.2,4.3,4.3,6.6,0.032,-1.2,1.8,-0.466666666666667,0.037645931276609,0.242654662011266,0.280300593287875
"552",10,12,"OKC","Steven Adams","Pitt","10",706,18944,6518,5788,1079,0.587,0.067,0.536,26.8,9.2,8.2,1.5,59.3,0.15,0.5,12.1,1.051,1.65178477603627,1.29733581206186,2.94912058809813
"553",10,13,"DAL","Kelly Olynyk","Gonzaga","11",756,17109,7755,3918,1847,0.485,0.369,0.798,22.6,10.3,5.2,2.4,44.4,0.125,0.9,12.6,0.493636363636364,1.13662225214738,0.910003775385134,2.04662602753251
"554",10,14,"UTA","Shabazz Muhammad","UCLA","5",278,4772,2504,770,151,0.473,0.319,0.751,17.2,9,2.8,0.5,8.5,0.085,-2,0,-2.312,-0.987589714998702,-1.03973383934611,-2.02732355434481
"555",10,15,"MIL","Giannis Antetokounmpo",NA,"11",792,25945,18502,7732,3855,0.545,0.286,0.702,32.8,23.4,9.8,4.9,109.3,0.202,6.5,55.8,4.70454545454545,2.49802661843647,3.8363159493969,6.33434256783336
"556",10,16,"BOS","Lucas Nogueira",NA,"4",141,1754,446,388,72,0.632,0.265,0.64,12.4,3.2,2.8,0.5,6,0.165,2.3,1.9,0.105,0.941362615313787,0.639926388858789,1.58128900417258
"557",10,17,"ATL","Dennis Schroder",NA,"11",767,20919,10758,2236,3693,0.434,0.342,0.836,27.3,14,2.9,4.8,29.5,0.068,-1.4,3.1,-1.01636363636364,-0.288228210334671,-0.139349532264594,-0.427577742599264
"558",10,18,"ATL","Shane Larkin","Miami (FL)","4",256,4880,1399,490,737,0.422,0.336,0.777,19.1,5.5,1.9,2.9,4.4,0.044,-2.4,-0.6,-2.19,-1.23552425157132,-0.95495165157573,-2.19047590314705
"559",10,19,"CLE","Sergey Karasev",NA,"3",95,1110,287,140,87,0.395,0.282,0.842,11.7,3,1.5,0.9,0.8,0.036,-3.4,-0.4,-1.21666666666667,-0.339004845172016,-0.278547311986944,-0.61755215715896
"560",10,20,"CHI","Tony Snell","New Mexico","9",601,13092,3672,1371,669,0.431,0.394,0.846,21.8,6.1,2.3,1.1,18.5,0.068,-2,-0.1,-2.09111111111111,-1.01857620269669,-0.886230206115226,-1.90480640881191
"561",10,21,"UTA","Gorgui Dieng","Louisville","10",628,12625,4591,3534,837,0.496,0.355,0.791,20.1,7.3,5.6,1.3,30.7,0.117,0.2,7.1,-0.182,0.726926904421248,0.440479766808808,1.16740667123006
"562",10,22,"BRK","Mason Plumlee","Duke","11",786,17497,6585,5312,1911,0.594,0.043,0.573,22.3,8.4,6.8,2.4,54.1,0.149,1.3,14.6,0.416363636363636,0.916734881448855,0.856304178064106,1.77303905951296
"563",10,23,"IND","Solomon Hill","Arizona","9",448,9652,2453,1399,662,0.388,0.331,0.797,21.5,5.5,3.1,1.5,11.9,0.059,-2.1,-0.3,-1.63777777777778,-0.745434202162182,-0.571192568498531,-1.31662677066071
"564",10,24,"NYK","Tim Hardaway Jr.","Michigan","11",736,20109,10307,2155,1363,0.418,0.36,0.812,27.3,14,2.9,1.9,30.3,0.072,-1.1,4.5,NA,NA,NA,NA
"565",10,25,"LAC","Reggie Bullock","UNC","11",556,12556,4039,1451,647,0.424,0.385,0.827,22.6,7.3,2.6,1.2,21.4,0.082,-1.2,2.6,-1.499,-0.357989684676011,-0.474750899532047,-0.832740584208058
"566",10,26,"MIN","Andre Roberson","Colorado","7",307,6801,1382,1230,265,0.473,0.253,0.468,22.2,4.5,4,0.9,12.6,0.089,-0.6,2.3,-0.548571428571428,0.681198726396647,0.185736097231779,0.866934823628426
"567",10,27,"DEN","Rudy Gobert",NA,"11",757,23042,9592,8915,996,0.655,0,0.639,30.4,12.7,11.8,1.3,106,0.221,3.4,31.7,3.62818181818182,3.06855701150323,3.08831214671341,6.15686915821663
"568",10,28,"SAS","Livio Jean-Charles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",10,29,"OKC","Archie Goodwin","Kentucky","4",165,2396,1040,331,206,0.429,0.236,0.7,14.5,6.3,2,1.2,1.1,0.022,-3,-0.6,-2.285,-1.06634869950889,-1.02097056828217,-2.08731926779106
"570",10,30,"PHO","Nemanja Nedovic",NA,"1",24,142,26,15,13,0.205,0.167,0.875,5.9,1.1,0.6,0.5,-0.4,-0.132,-10,-0.3,-3,-1.44815894972484,-1.5178497834938,-2.96600873321863
"571",10,31,"CLE","Allen Crabbe","California","7",381,9125,3453,1073,434,0.425,0.387,0.831,24,9.1,2.8,1.1,13.7,0.072,-1.6,0.9,-2.01285714285714,-0.807613388400373,-0.831848709145677,-1.63946209754605
"572",10,32,"OKC","Alex Abrines",NA,"3",174,2777,924,248,88,0.387,0.368,0.88,16,5.3,1.4,0.5,5,0.086,-1.9,0.1,-2.06666666666667,-0.790465159475767,-0.869242882518247,-1.65970804199401
